long,lat,order,hole,piece,group,id
152.52225713,-25.51784679,1253,FALSE,1,Burrum.1,Burrum
152.4320163,-25.56169331,1254,FALSE,1,Burrum.1,Burrum
152.40004769,-25.55136264,1255,FALSE,1,Burrum.1,Burrum
152.30103051,-25.58104907,1256,FALSE,1,Burrum.1,Burrum
152.26249803,-25.47682071,1257,FALSE,1,Burrum.1,Burrum
152.17912765,-25.52321212,1258,FALSE,1,Burrum.1,Burrum
152.10179752,-25.40520726,1259,FALSE,1,Burrum.1,Burrum
152.10055558,-25.30194923,1260,FALSE,1,Burrum.1,Burrum
152.08075372,-25.24361944,1261,FALSE,1,Burrum.1,Burrum
152.10816127,-25.13903776,1262,FALSE,1,Burrum.1,Burrum
152.15690134,-25.11165274,1263,FALSE,1,Burrum.1,Burrum
152.18871001,-25.01314459,1264,FALSE,1,Burrum.1,Burrum
152.22359821,-24.96318363,1265,FALSE,1,Burrum.1,Burrum
152.34874628,-24.9150582,1266,FALSE,1,Burrum.1,Burrum
152.42289526,-24.87309122,1267,FALSE,1,Burrum.1,Burrum
152.41343141,-24.75831113,1268,FALSE,1,Burrum.1,Burrum
152.46705028,-24.81505378,1269,FALSE,1,Burrum.1,Burrum
152.4916107,-24.91949339,1270,FALSE,1,Burrum.1,Burrum
152.49123119,-24.98164326,1271,FALSE,1,Burrum.1,Burrum
152.57882092,-25.1194924,1272,FALSE,1,Burrum.1,Burrum
152.63282036,-25.15117198,1273,FALSE,1,Burrum.1,Burrum
152.61468087,-25.18206203,1274,FALSE,1,Burrum.1,Burrum
152.66407058,-25.24076159,1275,FALSE,1,Burrum.1,Burrum
152.70643009,-25.26090128,1276,FALSE,1,Burrum.1,Burrum
152.89476736,-25.27968003,1277,FALSE,1,Burrum.1,Burrum
152.92295308,-25.42840187,1278,FALSE,1,Burrum.1,Burrum
151.25168088,-23.8336762,1279,FALSE,1,Calliope.1,Calliope
151.28133837,-23.93448101,1280,FALSE,1,Calliope.1,Calliope
151.24395991,-24.06135594,1281,FALSE,1,Calliope.1,Calliope
151.20502983,-24.08171802,1282,FALSE,1,Calliope.1,Calliope
151.14310116,-24.14771856,1283,FALSE,1,Calliope.1,Calliope
151.06439068,-24.17915363,1284,FALSE,1,Calliope.1,Calliope
151.03508536,-24.16149534,1285,FALSE,1,Calliope.1,Calliope
150.97054094,-24.19594461,1286,FALSE,1,Calliope.1,Calliope
150.94182381,-24.27879943,1287,FALSE,1,Calliope.1,Calliope
150.81864898,-24.22372266,1288,FALSE,1,Calliope.1,Calliope
150.7868993,-24.15397816,1289,FALSE,1,Calliope.1,Calliope
150.7236293,-24.13680996,1290,FALSE,1,Calliope.1,Calliope
150.73129579,-24.08559201,1291,FALSE,1,Calliope.1,Calliope
150.6983656,-24.04329818,1292,FALSE,1,Calliope.1,Calliope
150.70132616,-23.98697599,1293,FALSE,1,Calliope.1,Calliope
150.72994132,-23.9452417,1294,FALSE,1,Calliope.1,Calliope
150.85147693,-23.96935539,1295,FALSE,1,Calliope.1,Calliope
150.86112214,-23.90839396,1296,FALSE,1,Calliope.1,Calliope
150.95970022,-23.82029516,1297,FALSE,1,Calliope.1,Calliope
151.00386679,-23.801462,1298,FALSE,1,Calliope.1,Calliope
150.98527572,-23.73856989,1299,FALSE,1,Calliope.1,Calliope
150.99931069,-23.67625119,1300,FALSE,1,Calliope.1,Calliope
150.97596777,-23.62133466,1301,FALSE,1,Calliope.1,Calliope
150.97812197,-23.55533289,1302,FALSE,1,Calliope.1,Calliope
151.01574237,-23.56573583,1303,FALSE,1,Calliope.1,Calliope
151.05415236,-23.63984541,1304,FALSE,1,Calliope.1,Calliope
151.12226161,-23.67273491,1305,FALSE,1,Calliope.1,Calliope
151.15870164,-23.74908449,1306,FALSE,1,Calliope.1,Calliope
151.17209194,-23.81496426,1307,FALSE,1,Calliope.1,Calliope
151.25168088,-23.8336762,1308,FALSE,1,Calliope.1,Calliope
143.36630896,-14.29251084,1309,FALSE,1,Coleman.1,Coleman
143.40708731,-14.38165704,1310,FALSE,1,Coleman.1,Coleman
143.46598411,-14.3869145,1311,FALSE,1,Coleman.1,Coleman
143.40836152,-14.48367704,1312,FALSE,1,Coleman.1,Coleman
143.46753852,-14.50600933,1313,FALSE,1,Coleman.1,Coleman
143.45273018,-14.61413791,1314,FALSE,1,Coleman.1,Coleman
143.40252946,-14.72777186,1315,FALSE,1,Coleman.1,Coleman
143.39330214,-14.79290154,1316,FALSE,1,Coleman.1,Coleman
143.45485963,-14.85047014,1317,FALSE,1,Coleman.1,Coleman
143.40531034,-14.95370034,1318,FALSE,1,Coleman.1,Coleman
143.36308932,-14.97704056,1319,FALSE,1,Coleman.1,Coleman
143.29322804,-15.00067391,1320,FALSE,1,Coleman.1,Coleman
143.21277609,-14.96281467,1321,FALSE,1,Coleman.1,Coleman
143.15665907,-14.98346938,1322,FALSE,1,Coleman.1,Coleman
143.03533046,-14.94959539,1323,FALSE,1,Coleman.1,Coleman
142.88861389,-14.98204751,1324,FALSE,1,Coleman.1,Coleman
142.77812818,-14.94190599,1325,FALSE,1,Coleman.1,Coleman
142.75141327,-14.96604331,1326,FALSE,1,Coleman.1,Coleman
142.68132546,-14.94373203,1327,FALSE,1,Coleman.1,Coleman
142.59207959,-14.93248741,1328,FALSE,1,Coleman.1,Coleman
142.50188186,-14.93998453,1329,FALSE,1,Coleman.1,Coleman
142.44936133,-14.92331663,1330,FALSE,1,Coleman.1,Coleman
142.25314912,-14.97099848,1331,FALSE,1,Coleman.1,Coleman
142.18319512,-15.01749107,1332,FALSE,1,Coleman.1,Coleman
142.16349962,-15.054018020000001,1333,FALSE,1,Coleman.1,Coleman
142.10017494,-15.06834258,1334,FALSE,1,Coleman.1,Coleman
141.92775903,-15.18739624,1335,FALSE,1,Coleman.1,Coleman
141.83995768,-15.20031232,1336,FALSE,1,Coleman.1,Coleman
141.80478844,-15.17157067,1337,FALSE,1,Coleman.1,Coleman
141.76998333,-15.19958502,1338,FALSE,1,Coleman.1,Coleman
141.70746704,-15.15574494,1339,FALSE,1,Coleman.1,Coleman
141.64444343,-15.07217233,1340,FALSE,1,Coleman.1,Coleman
141.66639524000001,-15.01804429,1341,FALSE,1,Coleman.1,Coleman
141.58905519,-14.85045526,1342,FALSE,1,Coleman.1,Coleman
141.56770489,-14.74608574,1343,FALSE,1,Coleman.1,Coleman
141.55090423,-14.58066642,1344,FALSE,1,Coleman.1,Coleman
141.52507402,-14.48411691,1345,FALSE,1,Coleman.1,Coleman
141.54927326,-14.38115718,1346,FALSE,1,Coleman.1,Coleman
141.59844167,-14.25464612,1347,FALSE,1,Coleman.1,Coleman
141.63234163,-14.29304701,1348,FALSE,1,Coleman.1,Coleman
141.81363636,-14.35245543,1349,FALSE,1,Coleman.1,Coleman
141.8464974,-14.41900311,1350,FALSE,1,Coleman.1,Coleman
141.90862026,-14.45245372,1351,FALSE,1,Coleman.1,Coleman
141.96454843,-14.46265982,1352,FALSE,1,Coleman.1,Coleman
142.0140874,-14.50117257,1353,FALSE,1,Coleman.1,Coleman
142.10515206,-14.52008936,1354,FALSE,1,Coleman.1,Coleman
142.21865446,-14.503678,1355,FALSE,1,Coleman.1,Coleman
142.27534604,-14.51036141,1356,FALSE,1,Coleman.1,Coleman
142.34956623,-14.44213077,1357,FALSE,1,Coleman.1,Coleman
142.50193517,-14.40358574,1358,FALSE,1,Coleman.1,Coleman
142.53532912,-14.43385262,1359,FALSE,1,Coleman.1,Coleman
142.59534981,-14.44886949,1360,FALSE,1,Coleman.1,Coleman
142.61014093,-14.48376632,1361,FALSE,1,Coleman.1,Coleman
142.67953843,-14.51891912,1362,FALSE,1,Coleman.1,Coleman
142.72642248,-14.56895639,1363,FALSE,1,Coleman.1,Coleman
142.76354867,-14.55527177,1364,FALSE,1,Coleman.1,Coleman
142.81888122,-14.58835218,1365,FALSE,1,Coleman.1,Coleman
142.89527552,-14.56609972,1366,FALSE,1,Coleman.1,Coleman
142.94962498,-14.48995977,1367,FALSE,1,Coleman.1,Coleman
142.97328357,-14.43213961,1368,FALSE,1,Coleman.1,Coleman
143.04904978,-14.49787171,1369,FALSE,1,Coleman.1,Coleman
143.05900456,-14.45133576,1370,FALSE,1,Coleman.1,Coleman
143.12274351,-14.41987034,1371,FALSE,1,Coleman.1,Coleman
143.18952282,-14.36133896,1372,FALSE,1,Coleman.1,Coleman
143.21281359,-14.31675816,1373,FALSE,1,Coleman.1,Coleman
143.36630896,-14.29251084,1374,FALSE,1,Coleman.1,Coleman
146.59172691,-24.44311073,1375,FALSE,1,Cooper Creek.1,Cooper Creek
146.62210821,-24.47088258,1376,FALSE,1,Cooper Creek.1,Cooper Creek
146.67880618,-24.57670092,1377,FALSE,1,Cooper Creek.1,Cooper Creek
146.7611939,-24.67247358,1378,FALSE,1,Cooper Creek.1,Cooper Creek
146.66348038,-24.74940809,1379,FALSE,1,Cooper Creek.1,Cooper Creek
146.61572557,-24.76777942,1380,FALSE,1,Cooper Creek.1,Cooper Creek
146.62380872,-24.82862622,1381,FALSE,1,Cooper Creek.1,Cooper Creek
146.55453987,-24.8672676,1382,FALSE,1,Cooper Creek.1,Cooper Creek
146.50622711,-24.95125042,1383,FALSE,1,Cooper Creek.1,Cooper Creek
146.50781446,-25.00342019,1384,FALSE,1,Cooper Creek.1,Cooper Creek
146.38869603,-25.00029325,1385,FALSE,1,Cooper Creek.1,Cooper Creek
146.24146225,-24.95981949,1386,FALSE,1,Cooper Creek.1,Cooper Creek
146.13917183,-24.99875229,1387,FALSE,1,Cooper Creek.1,Cooper Creek
146.1070339,-24.98507071,1388,FALSE,1,Cooper Creek.1,Cooper Creek
146.08191107,-24.91616128,1389,FALSE,1,Cooper Creek.1,Cooper Creek
145.96874304,-24.91788907,1390,FALSE,1,Cooper Creek.1,Cooper Creek
145.91150791,-24.89838686,1391,FALSE,1,Cooper Creek.1,Cooper Creek
145.86239113,-24.96959614,1392,FALSE,1,Cooper Creek.1,Cooper Creek
145.7858106,-24.97282993,1393,FALSE,1,Cooper Creek.1,Cooper Creek
145.76208265,-25.01873835,1394,FALSE,1,Cooper Creek.1,Cooper Creek
145.66799759,-25.07219761,1395,FALSE,1,Cooper Creek.1,Cooper Creek
145.62617441,-25.14184854,1396,FALSE,1,Cooper Creek.1,Cooper Creek
145.59980834,-25.22961536,1397,FALSE,1,Cooper Creek.1,Cooper Creek
145.48308012,-25.23012357,1398,FALSE,1,Cooper Creek.1,Cooper Creek
145.37231829,-25.26138201,1399,FALSE,1,Cooper Creek.1,Cooper Creek
145.40198052,-25.20958393,1400,FALSE,1,Cooper Creek.1,Cooper Creek
145.37292779,-25.16780178,1401,FALSE,1,Cooper Creek.1,Cooper Creek
145.1119142,-25.15609069,1402,FALSE,1,Cooper Creek.1,Cooper Creek
145.11800193,-25.10539141,1403,FALSE,1,Cooper Creek.1,Cooper Creek
145.09937054,-25.03287799,1404,FALSE,1,Cooper Creek.1,Cooper Creek
145.00667432,-25.00342731,1405,FALSE,1,Cooper Creek.1,Cooper Creek
144.95809123,-25.03477876,1406,FALSE,1,Cooper Creek.1,Cooper Creek
144.8963855,-25.03714432,1407,FALSE,1,Cooper Creek.1,Cooper Creek
144.8579179,-24.96112533,1408,FALSE,1,Cooper Creek.1,Cooper Creek
144.86189987,-24.9013204,1409,FALSE,1,Cooper Creek.1,Cooper Creek
144.80062129,-24.89462414,1410,FALSE,1,Cooper Creek.1,Cooper Creek
144.7641072,-24.86421747,1411,FALSE,1,Cooper Creek.1,Cooper Creek
144.76091772,-24.81509756,1412,FALSE,1,Cooper Creek.1,Cooper Creek
144.69161269,-24.7602618,1413,FALSE,1,Cooper Creek.1,Cooper Creek
144.65372567,-24.76730401,1414,FALSE,1,Cooper Creek.1,Cooper Creek
144.61356576,-24.8495053,1415,FALSE,1,Cooper Creek.1,Cooper Creek
144.6043354,-24.97282307,1416,FALSE,1,Cooper Creek.1,Cooper Creek
144.57801453,-24.99635612,1417,FALSE,1,Cooper Creek.1,Cooper Creek
144.59759209,-25.08327576,1418,FALSE,1,Cooper Creek.1,Cooper Creek
144.62257079,-25.12473751,1419,FALSE,1,Cooper Creek.1,Cooper Creek
144.57983219,-25.20533094,1420,FALSE,1,Cooper Creek.1,Cooper Creek
144.56982326,-25.28368299,1421,FALSE,1,Cooper Creek.1,Cooper Creek
144.50671464,-25.3860833,1422,FALSE,1,Cooper Creek.1,Cooper Creek
144.4448871,-25.41800134,1423,FALSE,1,Cooper Creek.1,Cooper Creek
144.37541547,-25.50018763,1424,FALSE,1,Cooper Creek.1,Cooper Creek
144.28970002,-25.55350552,1425,FALSE,1,Cooper Creek.1,Cooper Creek
144.25175238,-25.65121234,1426,FALSE,1,Cooper Creek.1,Cooper Creek
144.23087762,-25.74149072,1427,FALSE,1,Cooper Creek.1,Cooper Creek
144.19982661,-25.75736546,1428,FALSE,1,Cooper Creek.1,Cooper Creek
144.06985679,-25.71728428,1429,FALSE,1,Cooper Creek.1,Cooper Creek
144.05540426,-25.68770372,1430,FALSE,1,Cooper Creek.1,Cooper Creek
143.99840787,-25.69602949,1431,FALSE,1,Cooper Creek.1,Cooper Creek
143.99151146,-25.74593534,1432,FALSE,1,Cooper Creek.1,Cooper Creek
144.01171511,-25.88065128,1433,FALSE,1,Cooper Creek.1,Cooper Creek
144.00712374,-26.03583328,1434,FALSE,1,Cooper Creek.1,Cooper Creek
144.01750016,-26.09568201,1435,FALSE,1,Cooper Creek.1,Cooper Creek
143.99345387,-26.22692884,1436,FALSE,1,Cooper Creek.1,Cooper Creek
144.01863088,-26.25976939,1437,FALSE,1,Cooper Creek.1,Cooper Creek
144.02227916,-26.41239741,1438,FALSE,1,Cooper Creek.1,Cooper Creek
144.07959049,-26.4174171,1439,FALSE,1,Cooper Creek.1,Cooper Creek
144.08204783,-26.48981818,1440,FALSE,1,Cooper Creek.1,Cooper Creek
144.01178226,-26.51668757,1441,FALSE,1,Cooper Creek.1,Cooper Creek
143.95186234,-26.57704996,1442,FALSE,1,Cooper Creek.1,Cooper Creek
143.95659291,-26.61829827,1443,FALSE,1,Cooper Creek.1,Cooper Creek
143.9302826,-26.70905265,1444,FALSE,1,Cooper Creek.1,Cooper Creek
143.86949419,-26.71674631,1445,FALSE,1,Cooper Creek.1,Cooper Creek
143.84646496,-26.75371709,1446,FALSE,1,Cooper Creek.1,Cooper Creek
143.78051123,-26.74750458,1447,FALSE,1,Cooper Creek.1,Cooper Creek
143.74669759,-26.81242816,1448,FALSE,1,Cooper Creek.1,Cooper Creek
143.78028194,-26.83070983,1449,FALSE,1,Cooper Creek.1,Cooper Creek
143.7696476,-26.9211107,1450,FALSE,1,Cooper Creek.1,Cooper Creek
143.80130959,-26.96094737,1451,FALSE,1,Cooper Creek.1,Cooper Creek
143.75638878,-27.00994757,1452,FALSE,1,Cooper Creek.1,Cooper Creek
143.57577272,-27.00571852,1453,FALSE,1,Cooper Creek.1,Cooper Creek
143.52093412,-27.08453642,1454,FALSE,1,Cooper Creek.1,Cooper Creek
143.53527794,-27.15741618,1455,FALSE,1,Cooper Creek.1,Cooper Creek
143.51800588,-27.2227488,1456,FALSE,1,Cooper Creek.1,Cooper Creek
143.48491027,-27.24974762,1457,FALSE,1,Cooper Creek.1,Cooper Creek
143.50819542,-27.30235599,1458,FALSE,1,Cooper Creek.1,Cooper Creek
143.48761186,-27.32961602,1459,FALSE,1,Cooper Creek.1,Cooper Creek
143.41710203,-27.34517486,1460,FALSE,1,Cooper Creek.1,Cooper Creek
143.37802534,-27.40220498,1461,FALSE,1,Cooper Creek.1,Cooper Creek
143.38019211,-27.44239136,1462,FALSE,1,Cooper Creek.1,Cooper Creek
143.33688917,-27.49745652,1463,FALSE,1,Cooper Creek.1,Cooper Creek
143.24944217,-27.49896406,1464,FALSE,1,Cooper Creek.1,Cooper Creek
143.22283156,-27.53628732,1465,FALSE,1,Cooper Creek.1,Cooper Creek
143.26207757,-27.62241344,1466,FALSE,1,Cooper Creek.1,Cooper Creek
143.26647259,-27.67400917,1467,FALSE,1,Cooper Creek.1,Cooper Creek
143.21227457,-27.72341193,1468,FALSE,1,Cooper Creek.1,Cooper Creek
143.2012129,-27.80076084,1469,FALSE,1,Cooper Creek.1,Cooper Creek
143.1268128,-27.87787952,1470,FALSE,1,Cooper Creek.1,Cooper Creek
143.08526438,-27.94644914,1471,FALSE,1,Cooper Creek.1,Cooper Creek
143.03776433,-27.94401577,1472,FALSE,1,Cooper Creek.1,Cooper Creek
142.92695739,-28.03657094,1473,FALSE,1,Cooper Creek.1,Cooper Creek
142.86429066,-28.06749157,1474,FALSE,1,Cooper Creek.1,Cooper Creek
142.81395254,-28.06846473,1475,FALSE,1,Cooper Creek.1,Cooper Creek
142.71507774,-28.15420868,1476,FALSE,1,Cooper Creek.1,Cooper Creek
142.6646025,-28.17164612,1477,FALSE,1,Cooper Creek.1,Cooper Creek
142.63797582,-28.13224236,1478,FALSE,1,Cooper Creek.1,Cooper Creek
142.52294212,-28.21334014,1479,FALSE,1,Cooper Creek.1,Cooper Creek
142.4220984,-28.24642403,1480,FALSE,1,Cooper Creek.1,Cooper Creek
142.40110287,-28.27438218,1481,FALSE,1,Cooper Creek.1,Cooper Creek
142.31338129,-28.28549898,1482,FALSE,1,Cooper Creek.1,Cooper Creek
142.26325723,-28.32490341,1483,FALSE,1,Cooper Creek.1,Cooper Creek
142.2939588,-28.43936144,1484,FALSE,1,Cooper Creek.1,Cooper Creek
142.17843673,-28.51160152,1485,FALSE,1,Cooper Creek.1,Cooper Creek
142.16937399,-28.588981,1486,FALSE,1,Cooper Creek.1,Cooper Creek
142.10803547,-28.68274699,1487,FALSE,1,Cooper Creek.1,Cooper Creek
142.07805313,-28.75515418,1488,FALSE,1,Cooper Creek.1,Cooper Creek
142.06868519,-28.82907372,1489,FALSE,1,Cooper Creek.1,Cooper Creek
142.04131178,-28.8762409,1490,FALSE,1,Cooper Creek.1,Cooper Creek
142.05622042,-28.96265911,1491,FALSE,1,Cooper Creek.1,Cooper Creek
141.94903418,-28.99906918,1492,FALSE,1,Cooper Creek.1,Cooper Creek
141.10488477,-28.99909148,1493,FALSE,1,Cooper Creek.1,Cooper Creek
141.06942808,-28.83867246,1494,FALSE,1,Cooper Creek.1,Cooper Creek
141.0151295,-28.819611600000002,1495,FALSE,1,Cooper Creek.1,Cooper Creek
140.99929967,-28.85661443,1496,FALSE,1,Cooper Creek.1,Cooper Creek
140.99936539,-28.52867174,1497,FALSE,1,Cooper Creek.1,Cooper Creek
140.99956361,-27.87449976,1498,FALSE,1,Cooper Creek.1,Cooper Creek
140.99955692,-27.25396391,1499,FALSE,1,Cooper Creek.1,Cooper Creek
140.99944169,-26.75569763,1500,FALSE,1,Cooper Creek.1,Cooper Creek
140.99944518,-26.37145563,1501,FALSE,1,Cooper Creek.1,Cooper Creek
141.10236482,-26.33470702,1502,FALSE,1,Cooper Creek.1,Cooper Creek
141.08087661,-26.278122,1503,FALSE,1,Cooper Creek.1,Cooper Creek
141.15499276,-26.25605741,1504,FALSE,1,Cooper Creek.1,Cooper Creek
141.15843416,-26.19106904,1505,FALSE,1,Cooper Creek.1,Cooper Creek
141.24543143,-26.05376296,1506,FALSE,1,Cooper Creek.1,Cooper Creek
141.27125381,-25.9511975,1507,FALSE,1,Cooper Creek.1,Cooper Creek
141.32801198,-25.90413941,1508,FALSE,1,Cooper Creek.1,Cooper Creek
141.36023594,-25.82689944,1509,FALSE,1,Cooper Creek.1,Cooper Creek
141.35209061,-25.79385142,1510,FALSE,1,Cooper Creek.1,Cooper Creek
141.37782998,-25.72495912,1511,FALSE,1,Cooper Creek.1,Cooper Creek
141.34464404,-25.67987368,1512,FALSE,1,Cooper Creek.1,Cooper Creek
141.35925407,-25.58998254,1513,FALSE,1,Cooper Creek.1,Cooper Creek
141.45080042,-25.52374742,1514,FALSE,1,Cooper Creek.1,Cooper Creek
141.52292011,-25.5515298,1515,FALSE,1,Cooper Creek.1,Cooper Creek
141.58509986,-25.55270763,1516,FALSE,1,Cooper Creek.1,Cooper Creek
141.59750204,-25.5907777,1517,FALSE,1,Cooper Creek.1,Cooper Creek
141.64759183,-25.58179307,1518,FALSE,1,Cooper Creek.1,Cooper Creek
141.75242533,-25.497506220000002,1519,FALSE,1,Cooper Creek.1,Cooper Creek
141.7823888,-25.42369672,1520,FALSE,1,Cooper Creek.1,Cooper Creek
141.81485739,-25.41547847,1521,FALSE,1,Cooper Creek.1,Cooper Creek
141.86276998,-25.3412311,1522,FALSE,1,Cooper Creek.1,Cooper Creek
141.87471274,-25.28650101,1523,FALSE,1,Cooper Creek.1,Cooper Creek
141.85730979,-25.23133313,1524,FALSE,1,Cooper Creek.1,Cooper Creek
141.8904991,-25.19590541,1525,FALSE,1,Cooper Creek.1,Cooper Creek
141.86771068,-25.15042126,1526,FALSE,1,Cooper Creek.1,Cooper Creek
141.94984147,-25.06610551,1527,FALSE,1,Cooper Creek.1,Cooper Creek
142.03831873,-25.05370932,1528,FALSE,1,Cooper Creek.1,Cooper Creek
142.03576612,-25.00167661,1529,FALSE,1,Cooper Creek.1,Cooper Creek
142.06563811,-24.97361601,1530,FALSE,1,Cooper Creek.1,Cooper Creek
142.10162316,-24.88741754,1531,FALSE,1,Cooper Creek.1,Cooper Creek
142.06417389,-24.79868161,1532,FALSE,1,Cooper Creek.1,Cooper Creek
142.11771288,-24.72368036,1533,FALSE,1,Cooper Creek.1,Cooper Creek
142.22985552,-24.69384558,1534,FALSE,1,Cooper Creek.1,Cooper Creek
142.27206028,-24.6229838,1535,FALSE,1,Cooper Creek.1,Cooper Creek
142.40076268,-24.63642693,1536,FALSE,1,Cooper Creek.1,Cooper Creek
142.5259168,-24.56530194,1537,FALSE,1,Cooper Creek.1,Cooper Creek
142.54373837,-24.52380806,1538,FALSE,1,Cooper Creek.1,Cooper Creek
142.64431437,-24.43953622,1539,FALSE,1,Cooper Creek.1,Cooper Creek
142.6472113,-24.38928142,1540,FALSE,1,Cooper Creek.1,Cooper Creek
142.60627471,-24.37878299,1541,FALSE,1,Cooper Creek.1,Cooper Creek
142.60183478,-24.28112933,1542,FALSE,1,Cooper Creek.1,Cooper Creek
142.64710479,-24.2599066,1543,FALSE,1,Cooper Creek.1,Cooper Creek
142.69231683,-24.15875421,1544,FALSE,1,Cooper Creek.1,Cooper Creek
142.74271862,-24.10357576,1545,FALSE,1,Cooper Creek.1,Cooper Creek
142.80671424,-24.07952777,1546,FALSE,1,Cooper Creek.1,Cooper Creek
142.8136515,-24.0026738,1547,FALSE,1,Cooper Creek.1,Cooper Creek
142.7779198,-23.97257594,1548,FALSE,1,Cooper Creek.1,Cooper Creek
142.74703084,-23.89198783,1549,FALSE,1,Cooper Creek.1,Cooper Creek
142.71069199,-23.85034511,1550,FALSE,1,Cooper Creek.1,Cooper Creek
142.70805119,-23.81068317,1551,FALSE,1,Cooper Creek.1,Cooper Creek
142.74944363,-23.73570148,1552,FALSE,1,Cooper Creek.1,Cooper Creek
142.79030463,-23.71713062,1553,FALSE,1,Cooper Creek.1,Cooper Creek
142.82098043,-23.65989512,1554,FALSE,1,Cooper Creek.1,Cooper Creek
142.82345994,-23.60937926,1555,FALSE,1,Cooper Creek.1,Cooper Creek
142.7867238,-23.56407213,1556,FALSE,1,Cooper Creek.1,Cooper Creek
142.81679522,-23.50069811,1557,FALSE,1,Cooper Creek.1,Cooper Creek
142.79308503,-23.43705109,1558,FALSE,1,Cooper Creek.1,Cooper Creek
142.72669733,-23.4245133,1559,FALSE,1,Cooper Creek.1,Cooper Creek
142.75542617,-23.36362078,1560,FALSE,1,Cooper Creek.1,Cooper Creek
142.71772844,-23.31840436,1561,FALSE,1,Cooper Creek.1,Cooper Creek
142.65563993,-23.18296367,1562,FALSE,1,Cooper Creek.1,Cooper Creek
142.65447776,-23.07699161,1563,FALSE,1,Cooper Creek.1,Cooper Creek
142.60333542,-23.04152418,1564,FALSE,1,Cooper Creek.1,Cooper Creek
142.5548561,-22.97983526,1565,FALSE,1,Cooper Creek.1,Cooper Creek
142.53265314,-22.89384187,1566,FALSE,1,Cooper Creek.1,Cooper Creek
142.54690562,-22.82608068,1567,FALSE,1,Cooper Creek.1,Cooper Creek
142.61803034,-22.70830321,1568,FALSE,1,Cooper Creek.1,Cooper Creek
142.91684568,-22.7004924,1569,FALSE,1,Cooper Creek.1,Cooper Creek
142.96470966,-22.78845483,1570,FALSE,1,Cooper Creek.1,Cooper Creek
143.02833643,-22.83967167,1571,FALSE,1,Cooper Creek.1,Cooper Creek
143.08242772,-22.84883713,1572,FALSE,1,Cooper Creek.1,Cooper Creek
143.14426572,-22.80782971,1573,FALSE,1,Cooper Creek.1,Cooper Creek
143.25928808,-22.78863013,1574,FALSE,1,Cooper Creek.1,Cooper Creek
143.28970576,-22.72740098,1575,FALSE,1,Cooper Creek.1,Cooper Creek
143.35845429,-22.66953857,1576,FALSE,1,Cooper Creek.1,Cooper Creek
143.44564299,-22.69248249,1577,FALSE,1,Cooper Creek.1,Cooper Creek
143.47628448,-22.65486554,1578,FALSE,1,Cooper Creek.1,Cooper Creek
143.60418946,-22.61225911,1579,FALSE,1,Cooper Creek.1,Cooper Creek
143.67683296,-22.48821468,1580,FALSE,1,Cooper Creek.1,Cooper Creek
143.7016217,-22.38107012,1581,FALSE,1,Cooper Creek.1,Cooper Creek
143.73954599,-22.37839152,1582,FALSE,1,Cooper Creek.1,Cooper Creek
143.8104145,-22.27038003,1583,FALSE,1,Cooper Creek.1,Cooper Creek
143.67169678,-22.12025542,1584,FALSE,1,Cooper Creek.1,Cooper Creek
143.68181601,-21.81174388,1585,FALSE,1,Cooper Creek.1,Cooper Creek
143.72599272,-21.77543288,1586,FALSE,1,Cooper Creek.1,Cooper Creek
143.69571724,-21.67341032,1587,FALSE,1,Cooper Creek.1,Cooper Creek
143.66585177,-21.658504,1588,FALSE,1,Cooper Creek.1,Cooper Creek
143.57862323,-21.52490282,1589,FALSE,1,Cooper Creek.1,Cooper Creek
143.63499409,-21.36201054,1590,FALSE,1,Cooper Creek.1,Cooper Creek
143.69639187,-21.38052776,1591,FALSE,1,Cooper Creek.1,Cooper Creek
143.83518223,-21.32634097,1592,FALSE,1,Cooper Creek.1,Cooper Creek
143.89911269,-21.28514803,1593,FALSE,1,Cooper Creek.1,Cooper Creek
143.93651881,-21.302224,1594,FALSE,1,Cooper Creek.1,Cooper Creek
144.02833353,-21.27350024,1595,FALSE,1,Cooper Creek.1,Cooper Creek
144.1142864,-21.18653098,1596,FALSE,1,Cooper Creek.1,Cooper Creek
144.23754029,-21.1758799,1597,FALSE,1,Cooper Creek.1,Cooper Creek
144.31852269,-21.1566879,1598,FALSE,1,Cooper Creek.1,Cooper Creek
144.36708212,-21.12552518,1599,FALSE,1,Cooper Creek.1,Cooper Creek
144.37065186,-21.0554055,1600,FALSE,1,Cooper Creek.1,Cooper Creek
144.45965171,-21.02152758,1601,FALSE,1,Cooper Creek.1,Cooper Creek
144.45944891,-20.93136769,1602,FALSE,1,Cooper Creek.1,Cooper Creek
144.51294889,-20.91734468,1603,FALSE,1,Cooper Creek.1,Cooper Creek
144.5103165,-20.79135096,1604,FALSE,1,Cooper Creek.1,Cooper Creek
144.54143787,-20.7335226,1605,FALSE,1,Cooper Creek.1,Cooper Creek
144.60900083,-20.72829448,1606,FALSE,1,Cooper Creek.1,Cooper Creek
144.61811618,-20.6892488,1607,FALSE,1,Cooper Creek.1,Cooper Creek
144.80617626,-20.56879488,1608,FALSE,1,Cooper Creek.1,Cooper Creek
144.85641033,-20.52180602,1609,FALSE,1,Cooper Creek.1,Cooper Creek
144.87106381,-20.45498443,1610,FALSE,1,Cooper Creek.1,Cooper Creek
